total_hardening_effort,one_implementation,two_implementations,four_implementations
2.6,0.012941233697287623,0.037159572728549375,0.036124630967122345
2.65,0.012797788037193013,0.03673731970898149,0.03567019804892125
2.7,0.012661338304494093,0.036324110457041515,0.035221852690598035
2.75,0.012531543303785619,0.03591978906744809,0.03477955088882012
2.8,0.012408078479958631,0.03552420019777426,0.034343247128850375
2.85,0.012290635106643603,0.03513718921483319,0.03391289448708232
2.9,0.012178919514233727,0.03475860232963241,0.03348844472970716
2.95,0.012072652355557923,0.034388286721560295,0.033069848407610375
3.0,0.011971567907367413,0.034026090652433116,0.03265705494759575
3.05,0.011875413405889181,0.03367186357099814,0.03225001274003414
3.1,0.01178394841478489,0.03332545620845629,0.03184866922303349
3.15,0.011696944223934792,0.03298672066553865,0.031452970963225954
3.2,0.011614183277543303,0.032655510491641726,0.031062863733267023
3.25,0.011535458630136192,0.032331680756500475,0.03067829258614072
3.3,0.011460573429089104,0.03201508811485172,0.030299201926363168
3.35,0.011389340422393463,0.03170559086451651,0.029925535578176513
3.4,0.011321581490428913,0.03140304899830736,0.029557236850823003
3.45,0.011257127200571492,0.0311073242501436,0.029194248600988223
3.5,0.011195816383523814,0.030818280135738212,0.028836513292500747
3.55,0.011137495730307883,0.030535781988199073,0.02848397305337394
3.6,0.011082019408912786,0.030259696988869576,0.028136569730274175
3.65,0.011029248699638713,0.029989894193715005,0.027794244940498328
3.7,0.01097905164822544,0.0297262445555452,0.02745694012154113
3.75,0.010931302735897961,0.029468620942347323,0.02712459657833212
3.8,0.010885882565504159,0.02921689815198777,0.026797155528219572
3.85,0.010842677562959736,0.028970952923528,0.026474558143777565
3.9,0.010801579693253854,0.028730663945385152,0.026156745593510153
3.95,0.010762486190305322,0.028495911860555723,0.025843659080525428
4.0,0.010725299299993874,0.028266579269108204,0.025535239879250143
4.05,0.010689926035723944,0.02804255072813896,0.02523142937025375
4.1,0.010656277945909747,0.027823712749374785,0.02493216907324972
4.15,0.010624270892800238,0.027609953794595007,0.02463740067833907
4.2,0.010593824842090918,0.027401164269036188,0.02434706607556065
4.25,0.01056486366279637,0.02719723651293323,0.02406110738281003
4.3,0.010537314936883157,0.02699806479134161,0.023779466972187687
4.35,0.010511109778187004,0.026803545282377245,0.02350208749483539
4.4,0.01048618266016151,0.026613576064002557,0.023228911904317997
4.45,0.01046247125202766,0.02642805709947957,0.022959883478606377
4.5,0.010439916262914396,0.026246890221603935,0.02269494584071535
4.55,0.010418461293600566,0.026069979115826987,0.02243404297804933
4.6,0.01039805269548749,0.025897229302366463,0.022177119260506455
4.65,0.010378639436449524,0.025728548117400423,0.02192411945739055
4.7,0.010360172973227156,0.025563844693433514,0.021674988753179088
4.75,0.010342607130043577,0.025403029938918662,0.021429672762193215
